327.06869454856655,48.65471979473523,127.99726745419946
-143.00561312919453,65.38562320315617,334.13898026031336
-354.29259545125194,-328.81896968346314,-278.31344021854
-245.43060133576577,65.088824212205,37.41369496948039
-271.16317342611535,234.23677275539194,-246.4052136201444
-224.91897375955972,343.59546549664526,-44.08324530943787
22.07251240489171,-278.5475138403544,-242.28732690973422
343.18910615699986,295.5994926328567,-271.47727440370056
-104.24317489658125,-260.6884422032001,73.92980596001689
233.40331881162876,-297.3121681076964,-355.4143291954518
45.29283025138403,-352.48525689125466,61.4053562427398
327.33308451765913,-35.704448687482966,-176.3682644559542
138.54319990067347,-132.08034291125736,299.8179579475044
144.16459528962997,190.89684706218418,-101.1445069644372
-36.89289300682037,158.186556046207,203.6492220872185
-285.84924058142906,-79.42445772503231,347.9180942067069
173.04796608569097,167.07324109134174,191.66872290504637
-176.25732845989347,-162.13234998138137,-276.17610228695986
184.2234888539616,-298.73585211059714,-342.03754312405005
-183.22199492921987,6.430130002095268,162.7191871151199
96.51802901197397,342.9005025587629,-95.16249492820788
35.78627579346926,67.70935759654185,-224.65730370626028
275.99016249124577,341.9235942320936,-273.67764349079084
104.92459112099709,-291.34356492214965,-310.6362017904154
344.8642768124306,-117.34669761499842,-258.94031894411404
318.0050421068754,279.4625878492749,-153.21219901744985
353.41092026732895,-167.1995306001869,-44.147578917647365
-242.7008841572321,-177.16009688097006,-180.49242393265382
327.14716648055116,324.01586201779764,-321.55479688351693
18.342695674300558,322.9275834468075,50.54776703443298
193.51097025628735,-310.98807724499017,-209.3906546891838
-89.74490610364717,203.04854354195584,-305.3929054652161
-111.1395991694564,-120.6946045814403,-110.54921589495152
-218.43704346353223,-143.85857709261737,135.49811806838528
-254.36561635172723,-139.9132780524723,-2.6421314622587033
-142.66517612847335,-342.4924980530051,-9.153276066315584
297.39072654526456,-5.775697659424907,217.14157149181756
-264.75259834553134,239.6776014745733,-309.55959146235534
148.51903702187502,199.8311404330932,-255.42379085524203
-354.07789582218896,1.0114054455133328,-108.94074924530173
165.86934441615074,37.50547052382518,-237.86441073476814
-134.75357784372204,-276.37529041061185,-74.16638185103108
285.597694553319,-185.21597770541266,6.530726031804875
-163.89784705433863,-266.5794940771973,-103.98498835065516
168.04183768466407,-267.16580675850946,32.61359919633179
16.004571223484618,299.69428736210136,-289.6312238038897
-71.83045028755515,-72.77507237734767,-296.12084434270275
41.65853977249782,-75.77777332065642,77.66015460196695
225.26815503993942,-306.7444955359556,-127.73315210410311
207.34264792316276,135.4102840876903,-48.529696304531114
-339.013462564019,217.63040410134863,136.4178929862208
-170.61586760803397,-95.80965362644139,-142.9980835824976
139.1294186920428,-99.21222662342973,-271.6613685330856
53.50345172244721,224.30051398931244,-271.20103063977433
-131.3671975800668,120.28647869060171,111.79754950908364
-107.1703374544918,59.37489881193153,153.89893245204973
-324.3429312675628,329.4910040849568,285.5758541195023
205.412246973435,-277.74097827755674,-350.6158592174037
296.383307771153,-42.596452040766906,-345.89422916287805
146.19839526122047,-80.0137847512508,214.31446644333994
65.56670241991282,281.5762194072694,97.83539167005233
-113.30395227528078,220.155354970085,-78.34492088127803
351.20121822127373,-268.97373440596573,-112.29100036230034
327.2406927964727,-13.875277899213245,-321.7935860889238
347.40476981074573,-163.5148688103758,329.8539769968911
346.4767976569726,302.6185210648165,-15.441187120802738
245.34570182091602,-359.2741491656914,305.90352697677315
-42.94016970991083,-23.852790629991773,132.87008501044443
-212.51755562804374,-66.5439512900399,-27.536843563888738
-275.8059016026246,111.62341414618442,60.35893571412157
-280.17083335107947,-97.33334160369492,212.69891620947544
-255.5720297738527,100.44797088812788,116.89640579767973
-356.1756492405488,-155.88075326572388,-279.0371177950178
144.84923946882952,-215.62303449874238,-68.44981763292327
186.71946477965741,-298.31620616017426,-124.62755767964197
-177.25671179947952,270.348423996782,-155.2345611984
-142.20715286828624,48.45957787970019,-270.057550966955
-279.2684610240895,-89.0140227354209,330.8576079731944
312.42389879988525,-352.0586177451842,-180.11721536269627
290.67622149252736,32.20827429519147,-74.51634646894263
270.06631587537936,-267.73764258352537,-20.419695946777267
80.35398059707262,204.00540849477886,-67.22529141192416
274.46544871506546,278.9648077666569,-97.97124654607774
144.23398864899553,-31.542196040364956,110.9345646404808
-20.12202327374132,33.196461780637435,-257.01481931947353
-214.36328548183508,-271.38763162018483,-85.71429788674965
52.07735463930345,-93.75137979661218,350.4156443522429
-107.67985482332602,96.60096555835696,-66.82442098220378
-88.96579133223833,349.37454411583167,-32.19137109665172
-186.95160466426142,-96.27590656747469,-354.40269498642476
-88.81518101589944,278.725665906979,-298.49229804718476
191.74294651721732,303.72054042107777,-266.8019968513535
-213.7043823614426,-56.342054673062705,203.35389662741795
-61.08315475557964,-42.93833983383888,-327.60711296476285
62.81890017640609,-342.0130815205409,-26.672648253916805
41.63759614158772,-217.03010541716426,-176.15081411870617
-168.28877231666664,-114.50177852010773,-134.21052023025834
309.51511810610293,-17.948659396085702,-128.47447138683174
-279.13352752135086,-150.4176760339575,-75.3176045527436
-50.99641844308695,278.8211998815573,81.34382935704878
-251.820093756172,-90.37638102420823,-212.61467633939745
-205.2631117280941,-29.668066311037478,-102.45648483331775
-287.8151632083129,-257.47413160060285,-7.03962290497401
147.51295170895366,-40.8327036064739,276.74325692481295
32.664283638470806,-256.413965984662,-211.23142396959835
-262.6837646842516,154.48439953062189,-313.2774123131625
-269.7394524212984,-256.4383053638371,98.95409527774785
235.40803143648134,60.04710656564049,285.76652546183334
274.089835408447,-236.39191273487523,192.80037510994498
-109.09954514684586,352.1383937512886,-190.22778066264
-153.38023090738244,-33.14310159686164,-174.92023945559453
178.99754268112827,168.464331990628,-17.895290370352427
3.6537230379427683,49.783461415311535,-220.88419019278646
-314.4604622012895,132.99111984117638,291.083790104438
-242.51963152176086,300.42108017484986,-149.20736518639004
-337.9050976514234,133.218620203964,-84.37242532075481
28.535014189229514,112.42361493005245,349.9249840174447
-134.15955074573583,-175.84231000125325,-310.68297876606795
-306.3933192018868,53.15983555511821,235.12616249385917
-294.3825617517558,209.63949837511666,-60.91126580586189
28.096831687189592,243.5091856625146,146.3972648501209
223.3202255034206,-104.41010653042122,180.8963273676676
-200.91649675905296,130.618664245697,18.18400788414135
127.91078666127225,78.73534667961076,1.0949124737418288
37.03326291382086,-17.449201941878243,202.04115877987715
-100.60835487628327,51.755707556715095,342.441156588832
94.68962435504386,-174.24791456278362,236.36771959000077
340.68564064852285,288.1561489075135,-192.00186917624805
-190.2961167653852,338.25538577323107,-41.12575340895887
-219.56959434905724,190.88394268290472,81.17245609028959
-184.67442080168175,-232.0434177806549,156.3402137458429
-259.09625746583134,309.8572570789137,-177.1622722366483
-258.51662777137597,220.1506973054528,-303.1566830679167
-137.62885733777904,263.603960395458,335.5801016190736
-182.33278625095292,48.890901957380606,151.55531649716397
-283.52530969191264,299.5904167475454,-299.0855005413443
-145.31219806174727,230.2557086676054,62.71206589459047
-64.02727828737392,333.97822472784856,-30.46088986045112
23.423538326089044,-301.1034305417629,-66.02559218316833
284.6991890644141,-72.5468448137375,-175.74886042031056
-267.40490232758395,-78.73648636989299,-87.66443227611444
-309.9205680948727,-326.75692180031945,-265.6038749355439
194.26655264961073,-221.97282362091929,347.3198619087674
94.28946095078152,-326.9644806152045,-85.66097630063865
18.1346788226723,20.604191540360887,-12.5355579662006
-25.7813710376152,-158.5942931845367,327.1478698234838
-182.48121996791454,256.6690620184361,205.88022546603213
-351.4667543729459,-45.491004162170725,28.785073266892084
-210.3742448758226,-147.9986706476117,175.30972318514716
-278.39574401065397,-301.31835134846744,-158.11223628541956
220.78199951506645,-121.6618475061367,125.5173671426079
-145.90721345622413,-291.012827971566,-221.8955516376031
250.82038753198435,-335.15667020661436,147.56538902309774
-272.80504950237275,-68.93923487142519,282.2997660728628
-108.21112889990295,348.0871055821923,197.79828842773907
-103.99100732519827,239.279169576757,-2.930595067207264
-248.35487208309064,101.8655874087246,329.4067677683299
175.9430045055393,315.2947314862213,-288.02843036476304
-244.26887816889936,206.09841388970358,-321.9162435808787
-54.13258789306832,-207.81401021399256,114.74238521125926
-338.1648306705033,175.00367053852574,122.42510022065045
259.47250733331043,17.79229915150495,73.36978772806856
-267.965023773976,-156.21876910471232,-180.05049462703343
118.07642822883565,315.90941527252903,244.81569387668935
93.60843329793062,80.61596575090437,-17.71336831135244
-171.42923782354538,-3.255342680693502,154.33606242280814
-218.89824439781725,262.16516605991103,-95.00248686459736
-341.025619243592,107.38746161958818,219.03571844351745
77.71887492895138,135.6707608431965,-230.4284027360409
-228.99823556575566,-335.2983361002251,-25.418853463418998
